Date,Soybean
18/04/1985,5.9575
19/04/1985,5.975
22/04/1985,5.9725
23/04/1985,5.95
24/04/1985,5.995
25/04/1985,5.9995
26/04/1985,5.9915
29/04/1985,5.9785
30/04/1985,5.932
01/05/1985,5.9525
02/05/1985,5.8625
03/05/1985,5.815
06/05/1985,5.8775
07/05/1985,5.7975
08/05/1985,5.8075
09/05/1985,5.8575
10/05/1985,5.8975
13/05/1985,5.835
14/05/1985,5.8325
15/05/1985,5.815
16/05/1985,5.76
17/05/1985,5.7175
20/05/1985,5.7425
21/05/1985,5.6825
22/05/1985,5.7
23/05/1985,5.715
24/05/1985,5.6825
28/05/1985,5.5675
29/05/1985,5.595
30/05/1985,5.635
31/05/1985,5.675
03/06/1985,5.645
04/06/1985,5.625
05/06/1985,5.6775
06/06/1985,5.7725
07/06/1985,5.9475
10/06/1985,5.8275
11/06/1985,5.8675
12/06/1985,5.835
13/06/1985,5.895
14/06/1985,5.835
17/06/1985,5.8075
18/06/1985,5.8525
19/06/1985,5.795
20/06/1985,5.715
21/06/1985,5.7375
24/06/1985,5.755
25/06/1985,5.7615
26/06/1985,5.6745
27/06/1985,5.6325
28/06/1985,5.5935
01/07/1985,5.475
02/07/1985,5.5025
03/07/1985,5.5075
05/07/1985,5.6675
08/07/1985,5.66
09/07/1985,5.6025
10/07/1985,5.655
11/07/1985,5.635
12/07/1985,5.7775
15/07/1985,5.6875
16/07/1985,5.6025
17/07/1985,5.6075
18/07/1985,5.585
19/07/1985,5.5175
22/07/1985,5.55
23/07/1985,5.41
24/07/1985,5.395
25/07/1985,5.4025
26/07/1985,5.3735
29/07/1985,5.2935
30/07/1985,5.2075
31/07/1985,5.2205
01/08/1985,5.25
02/08/1985,5.2025
05/08/1985,5.1825
06/08/1985,5.2075
07/08/1985,5.24
08/08/1985,5.125
09/08/1985,5.1075
12/08/1985,5.1525
13/08/1985,5.1125
14/08/1985,5.1625
15/08/1985,5.2125
16/08/1985,5.105
19/08/1985,5.06
20/08/1985,5.04
21/08/1985,5.095
22/08/1985,5.135
23/08/1985,5.1075
26/08/1985,5.065
27/08/1985,5.1215
28/08/1985,5.105
29/08/1985,5.0985
30/08/1985,5.1245
03/09/1985,5.04
04/09/1985,5.125
05/09/1985,5.1625
06/09/1985,5.1
09/09/1985,5.025
10/09/1985,5.055
11/09/1985,5.065
12/09/1985,5.0825
13/09/1985,5.0625
16/09/1985,5.1275
17/09/1985,5.1825
18/09/1985,5.155
19/09/1985,5.1175
20/09/1985,5.085
23/09/1985,5.23
24/09/1985,5.22
25/09/1985,5.2
26/09/1985,5.165
27/09/1985,5.1375
30/09/1985,5.1275
01/10/1985,5.135
02/10/1985,5.0725
03/10/1985,5.075
04/10/1985,5.0725
07/10/1985,5.0325
08/10/1985,5.06
09/10/1985,5.0675
10/10/1985,5.055
11/10/1985,5.02
14/10/1985,5.035
15/10/1985,5.035
16/10/1985,4.9975
17/10/1985,5.0425
18/10/1985,5.04
21/10/1985,5.0475
22/10/1985,5.0925
23/10/1985,5.0475
24/10/1985,5.0225
25/10/1985,4.995
28/10/1985,5.0125
29/10/1985,5.0765
30/10/1985,5.1085
31/10/1985,5.2515
01/11/1985,5.2825
04/11/1985,5.275
05/11/1985,5.3175
06/11/1985,5.2875
07/11/1985,5.27
08/11/1985,5.295
11/11/1985,5.3025
12/11/1985,5.3025
13/11/1985,5.2525
14/11/1985,5.205
15/11/1985,5.0725
18/11/1985,4.9275
19/11/1985,4.9975
20/11/1985,4.93
21/11/1985,4.8525
22/11/1985,4.8875
25/11/1985,4.8475
26/11/1985,4.92
27/11/1985,4.975
29/11/1985,4.99
02/12/1985,4.9425
03/12/1985,5.0375
04/12/1985,5.105
05/12/1985,5.075
06/12/1985,5.08
09/12/1985,5.1325
10/12/1985,5.1825
11/12/1985,5.1375
12/12/1985,5.25
13/12/1985,5.2225
16/12/1985,5.27
17/12/1985,5.26
18/12/1985,5.2225
19/12/1985,5.345
20/12/1985,5.315
23/12/1985,5.3425
24/12/1985,5.3725
26/12/1985,5.3815
27/12/1985,5.3255
30/12/1985,5.391
31/12/1985,5.4045
02/01/1986,5.485
03/01/1986,5.41
06/01/1986,5.4425
07/01/1986,5.5275
08/01/1986,5.545
09/01/1986,5.5375
10/01/1986,5.445
13/01/1986,5.3025
14/01/1986,5.355
15/01/1986,5.4675
16/01/1986,5.425
17/01/1986,5.395
20/01/1986,5.47
21/01/1986,5.36
22/01/1986,5.405
23/01/1986,5.3725
24/01/1986,5.3975
27/01/1986,5.39
28/01/1986,5.405
29/01/1986,5.3875
30/01/1986,5.405
31/01/1986,5.33
03/02/1986,5.2775
04/02/1986,5.2825
05/02/1986,5.3525
06/02/1986,5.315
07/02/1986,5.3075
10/02/1986,5.3275
11/02/1986,5.32
12/02/1986,5.235
13/02/1986,5.275
14/02/1986,5.27
18/02/1986,5.2525
19/02/1986,5.2125
20/02/1986,5.1875
21/02/1986,5.2475
24/02/1986,5.24
25/02/1986,5.2225
26/02/1986,5.2205
27/02/1986,5.275
28/02/1986,5.292
03/03/1986,5.2775
04/03/1986,5.345
05/03/1986,5.33
06/03/1986,5.3825
07/03/1986,5.3375
10/03/1986,5.3675
11/03/1986,5.3475
12/03/1986,5.395
13/03/1986,5.3725
14/03/1986,5.375
17/03/1986,5.3825
18/03/1986,5.405
19/03/1986,5.3725
20/03/1986,5.3325
21/03/1986,5.345
24/03/1986,5.3225
25/03/1986,5.3425
26/03/1986,5.36
27/03/1986,5.3525
31/03/1986,5.415
01/04/1986,5.43
02/04/1986,5.385
03/04/1986,5.26
04/04/1986,5.23
07/04/1986,5.2675
08/04/1986,5.2875
09/04/1986,5.23
10/04/1986,5.2475
11/04/1986,5.245
14/04/1986,5.2475
15/04/1986,5.2575
16/04/1986,5.225
17/04/1986,5.2475
18/04/1986,5.2525
21/04/1986,5.2575
22/04/1986,5.265
23/04/1986,5.265
24/04/1986,5.2725
25/04/1986,5.2595
28/04/1986,5.264
29/04/1986,5.335
30/04/1986,5.496
01/05/1986,5.345
02/05/1986,5.34
05/05/1986,5.3775
06/05/1986,5.3625
07/05/1986,5.33
08/05/1986,5.39
09/05/1986,5.4225
12/05/1986,5.365
13/05/1986,5.4
14/05/1986,5.3925
15/05/1986,5.305
16/05/1986,5.305
19/05/1986,5.3125
20/05/1986,5.315
21/05/1986,5.2975
22/05/1986,5.3175
23/05/1986,5.3225
27/05/1986,5.325
28/05/1986,5.3275
29/05/1986,5.3125
30/05/1986,5.2525
02/06/1986,5.2575
03/06/1986,5.275
04/06/1986,5.29
05/06/1986,5.3225
06/06/1986,5.3375
09/06/1986,5.3
10/06/1986,5.3275
11/06/1986,5.3325
12/06/1986,5.32
13/06/1986,5.2775
16/06/1986,5.2675
17/06/1986,5.275
18/06/1986,5.31
19/06/1986,5.335
20/06/1986,5.3425
23/06/1986,5.3275
24/06/1986,5.28
25/06/1986,5.217
26/06/1986,5.1725
27/06/1986,5.1375
30/06/1986,5.0385
01/07/1986,4.9925
02/07/1986,5.0475
03/07/1986,5.0675
07/07/1986,5.025
08/07/1986,5.055
09/07/1986,5.0675
10/07/1986,5.0725
11/07/1986,5.0875
14/07/1986,5.1
15/07/1986,5.1625
16/07/1986,5.275
17/07/1986,5.2125
18/07/1986,5.205
21/07/1986,5.2725
22/07/1986,5.2125
23/07/1986,5.2275
24/07/1986,5.195
25/07/1986,5.2225
28/07/1986,5.1805
29/07/1986,5.128
30/07/1986,5.143
31/07/1986,5.032
01/08/1986,4.99
04/08/1986,4.9
05/08/1986,4.82
06/08/1986,4.81
07/08/1986,4.7625
08/08/1986,4.755
11/08/1986,4.775
12/08/1986,4.7625
13/08/1986,4.7375
14/08/1986,4.8175
15/08/1986,4.81
18/08/1986,4.87
19/08/1986,4.7825
20/08/1986,4.7725
21/08/1986,4.83
22/08/1986,4.78
25/08/1986,4.79
26/08/1986,4.7835
27/08/1986,4.736
28/08/1986,4.7215
29/08/1986,4.8015
02/09/1986,4.7
03/09/1986,4.73
04/09/1986,4.7725
05/09/1986,4.7825
08/09/1986,4.77
09/09/1986,4.785
10/09/1986,4.7325
11/09/1986,4.7425
12/09/1986,4.765
15/09/1986,4.7325
16/09/1986,4.7525
17/09/1986,4.7725
18/09/1986,4.8175
19/09/1986,4.865
22/09/1986,4.865
23/09/1986,4.885
24/09/1986,4.8425
25/09/1986,4.805
26/09/1986,4.8175
29/09/1986,4.9
30/09/1986,4.865
01/10/1986,4.8825
02/10/1986,4.8725
03/10/1986,4.82
06/10/1986,4.7
07/10/1986,4.695
08/10/1986,4.7275
09/10/1986,4.7175
10/10/1986,4.7225
13/10/1986,4.7225
14/10/1986,4.7425
15/10/1986,4.7275
16/10/1986,4.7675
17/10/1986,4.74
20/10/1986,4.805
21/10/1986,4.825
22/10/1986,4.8775
23/10/1986,4.8525
24/10/1986,4.8675
27/10/1986,4.9475
28/10/1986,4.9465
29/10/1986,4.9035
30/10/1986,5.004
31/10/1986,4.9965
03/11/1986,5.0075
04/11/1986,4.995
05/11/1986,5.0275
06/11/1986,5.0075
07/11/1986,5.0025
10/11/1986,5.0025
11/11/1986,5
12/11/1986,5.0025
13/11/1986,5.0425
14/11/1986,5.0325
17/11/1986,4.9575
18/11/1986,4.975
19/11/1986,5.02
20/11/1986,5.0025
21/11/1986,4.98
24/11/1986,4.96
25/11/1986,4.9775
26/11/1986,5.03
28/11/1986,5.035
01/12/1986,5.0375
02/12/1986,5.02
03/12/1986,5.0175
04/12/1986,4.9725
05/12/1986,4.975
08/12/1986,4.96
09/12/1986,4.9175
10/12/1986,4.9375
11/12/1986,4.8875
12/12/1986,4.8625
15/12/1986,4.8725
16/12/1986,4.88
17/12/1986,4.855
18/12/1986,4.8525
19/12/1986,4.8675
22/12/1986,4.9025
23/12/1986,4.8825
24/12/1986,4.9075
26/12/1986,4.934
29/12/1986,4.887
30/12/1986,4.911
31/12/1986,4.9395
02/01/1987,4.9175
05/01/1987,4.9275
06/01/1987,4.8825
07/01/1987,4.9225
08/01/1987,4.9525
09/01/1987,4.9475
12/01/1987,4.9675
13/01/1987,4.945
14/01/1987,4.98
15/01/1987,4.9725
16/01/1987,4.9775
19/01/1987,4.9925
20/01/1987,4.95
21/01/1987,4.965
22/01/1987,4.97
23/01/1987,5.0025
26/01/1987,5.0075
27/01/1987,5.015
28/01/1987,4.985
29/01/1987,5.0125
30/01/1987,5.0025
02/02/1987,4.9875
03/02/1987,5
04/02/1987,4.98
05/02/1987,4.93
06/02/1987,4.9225
09/02/1987,4.9225
10/02/1987,4.9275
11/02/1987,4.9275
12/02/1987,4.8675
13/02/1987,4.845
17/02/1987,4.8725
18/02/1987,4.8525
19/02/1987,4.86
20/02/1987,4.8925
23/02/1987,4.8725
24/02/1987,4.871
25/02/1987,4.83
26/02/1987,4.808
27/02/1987,4.829
02/03/1987,4.8525
03/03/1987,4.865
04/03/1987,4.855
05/03/1987,4.885
06/03/1987,4.9
09/03/1987,4.9175
10/03/1987,4.8825
11/03/1987,4.895
12/03/1987,4.9075
13/03/1987,4.93
16/03/1987,4.895
17/03/1987,4.905
18/03/1987,4.9125
19/03/1987,4.92
20/03/1987,4.88
23/03/1987,4.8775
24/03/1987,4.9
25/03/1987,4.945
26/03/1987,4.935
27/03/1987,4.9625
30/03/1987,4.9775
31/03/1987,4.965
01/04/1987,4.9975
02/04/1987,4.9775
03/04/1987,4.9725
06/04/1987,4.9975
07/04/1987,5.045
08/04/1987,5.0575
09/04/1987,5.1075
10/04/1987,5.09
13/04/1987,5.1375
14/04/1987,5.1825
15/04/1987,5.13
16/04/1987,5.1325
20/04/1987,5.175
21/04/1987,5.1425
22/04/1987,5.14
23/04/1987,5.1725
24/04/1987,5.2475
27/04/1987,5.197
28/04/1987,5.245
29/04/1987,5.303
30/04/1987,5.365
01/05/1987,5.3675
04/05/1987,5.465
05/05/1987,5.3975
06/05/1987,5.4325
07/05/1987,5.5525
08/05/1987,5.585
11/05/1987,5.7825
12/05/1987,5.645
13/05/1987,5.7125
14/05/1987,5.835
15/05/1987,5.81
18/05/1987,5.51
19/05/1987,5.545
20/05/1987,5.49
21/05/1987,5.5975
22/05/1987,5.585
26/05/1987,5.45
27/05/1987,5.545
28/05/1987,5.5175
29/05/1987,5.4875
01/06/1987,5.495
02/06/1987,5.5325
03/06/1987,5.6225
04/06/1987,5.59
05/06/1987,5.655
08/06/1987,5.5725
09/06/1987,5.5775
10/06/1987,5.6025
11/06/1987,5.685
12/06/1987,5.745
15/06/1987,6.0275
16/06/1987,5.96
17/06/1987,5.825
18/06/1987,5.7325
19/06/1987,5.635
22/06/1987,5.34
23/06/1987,5.4375
24/06/1987,5.55
25/06/1987,5.46
26/06/1987,5.503
29/06/1987,5.37
30/06/1987,5.4065
01/07/1987,5.3625
02/07/1987,5.41
06/07/1987,5.4475
07/07/1987,5.5
08/07/1987,5.35
09/07/1987,5.38
10/07/1987,5.385
13/07/1987,5.3125
14/07/1987,5.3625
15/07/1987,5.3625
16/07/1987,5.265
17/07/1987,5.1925
20/07/1987,5.3925
21/07/1987,5.305
22/07/1987,5.2775
23/07/1987,5.3025
24/07/1987,5.3225
27/07/1987,5.405
28/07/1987,5.4235
29/07/1987,5.299
30/07/1987,5.266
31/07/1987,5.26
03/08/1987,5.0925
04/08/1987,5.0225
05/08/1987,5.0525
06/08/1987,5.0025
07/08/1987,5.0075
10/08/1987,5.01
11/08/1987,5.0425
12/08/1987,5.0425
13/08/1987,5.01
14/08/1987,5.06
17/08/1987,5.085
18/08/1987,5.0825
19/08/1987,5.1225
20/08/1987,5.1025
21/08/1987,5.1575
24/08/1987,5.13
25/08/1987,5.135
26/08/1987,5.1475
27/08/1987,5.143
28/08/1987,5.0855
31/08/1987,5.0495
01/09/1987,5.0425
02/09/1987,5.1075
03/09/1987,5.1175
04/09/1987,5.155
08/09/1987,5.205
09/09/1987,5.195
10/09/1987,5.2525
11/09/1987,5.29
14/09/1987,5.325
15/09/1987,5.27
16/09/1987,5.35
17/09/1987,5.3275
18/09/1987,5.3325
21/09/1987,5.2975
22/09/1987,5.27
23/09/1987,5.29
24/09/1987,5.2525
25/09/1987,5.2225
28/09/1987,5.26
29/09/1987,5.31
30/09/1987,5.32
01/10/1987,5.445
02/10/1987,5.4125
05/10/1987,5.3975
06/10/1987,5.3775
07/10/1987,5.425
08/10/1987,5.4325
09/10/1987,5.4025
12/10/1987,5.355
13/10/1987,5.405
14/10/1987,5.455
15/10/1987,5.4275
16/10/1987,5.4375
19/10/1987,5.235
20/10/1987,5.35
21/10/1987,5.3525
22/10/1987,5.365
23/10/1987,5.395
26/10/1987,5.375
27/10/1987,5.406
28/10/1987,5.3925
29/10/1987,5.3765
30/10/1987,5.398
02/11/1987,5.3675
03/11/1987,5.3275
04/11/1987,5.3725
05/11/1987,5.46
06/11/1987,5.515
09/11/1987,5.5325
10/11/1987,5.5525
11/11/1987,5.535
12/11/1987,5.615
13/11/1987,5.6975
16/11/1987,5.6675
17/11/1987,5.74
18/11/1987,5.7075
19/11/1987,5.785
20/11/1987,5.925
23/11/1987,5.8925
24/11/1987,5.97
25/11/1987,6
27/11/1987,6.1075
30/11/1987,6.0525
01/12/1987,6.13
02/12/1987,6.01
03/12/1987,6.005
04/12/1987,5.87
07/12/1987,5.8975
08/12/1987,5.8725
09/12/1987,5.9075
10/12/1987,5.985
11/12/1987,5.9
14/12/1987,5.8875
15/12/1987,5.835
16/12/1987,5.81
17/12/1987,5.8925
18/12/1987,5.925
21/12/1987,6.0175
22/12/1987,5.99
23/12/1987,6.075
24/12/1987,6.0375
28/12/1987,5.953
29/12/1987,6.038
30/12/1987,6.094
31/12/1987,6.132
04/01/1988,6.25
05/01/1988,6.2125
06/01/1988,6.335
07/01/1988,6.265
08/01/1988,6.32
11/01/1988,6.23
12/01/1988,6.125
13/01/1988,6.215
14/01/1988,6.205
15/01/1988,6.31
18/01/1988,6.3025
19/01/1988,6.295
20/01/1988,6.26
21/01/1988,6.2375
22/01/1988,6.3175
25/01/1988,6.3075
26/01/1988,6.215
27/01/1988,6.1475
28/01/1988,6.0575
29/01/1988,6.095
01/02/1988,6.0825
02/02/1988,5.97
03/02/1988,6.03
04/02/1988,6.11
05/02/1988,6.085
08/02/1988,6.0575
09/02/1988,6.0975
10/02/1988,6.1275
11/02/1988,6.21
12/02/1988,6.275
16/02/1988,6.205
17/02/1988,6.335
18/02/1988,6.285
19/02/1988,6.31
22/02/1988,6.2725
23/02/1988,6.21
24/02/1988,6.266
25/02/1988,6.239
26/02/1988,6.306
29/02/1988,6.412
01/03/1988,6.415
02/03/1988,6.365
03/03/1988,6.29
04/03/1988,6.195
07/03/1988,6.195
08/03/1988,6.2375
09/03/1988,6.1325
10/03/1988,6.1025
11/03/1988,6.15
14/03/1988,6.2275
15/03/1988,6.2275
16/03/1988,6.1925
17/03/1988,6.3375
18/03/1988,6.305
21/03/1988,6.3775
22/03/1988,6.43
23/03/1988,6.3975
24/03/1988,6.4925
25/03/1988,6.485
28/03/1988,6.5575
29/03/1988,6.5025
30/03/1988,6.49
31/03/1988,6.535
04/04/1988,6.6875
05/04/1988,6.7075
06/04/1988,6.6725
07/04/1988,6.73
08/04/1988,6.78
11/04/1988,6.82
12/04/1988,6.7925
13/04/1988,6.755
14/04/1988,6.775
15/04/1988,6.625
18/04/1988,6.66
19/04/1988,6.72
20/04/1988,6.6675
21/04/1988,6.595
22/04/1988,6.635
25/04/1988,6.59
26/04/1988,6.792
27/04/1988,6.8005
28/04/1988,6.822
29/04/1988,6.967
02/05/1988,6.985
03/05/1988,6.975
04/05/1988,6.9425
05/05/1988,6.985
06/05/1988,7.0275
09/05/1988,7.1075
10/05/1988,7.17
11/05/1988,7.2375
12/05/1988,7.1625
13/05/1988,7.2775
16/05/1988,7.5675
17/05/1988,7.59
18/05/1988,7.665
19/05/1988,7.68
20/05/1988,7.7875
23/05/1988,7.575
24/05/1988,7.835
25/05/1988,7.59
26/05/1988,7.54
27/05/1988,7.68
31/05/1988,7.98
01/06/1988,8.0175
02/06/1988,8.19
03/06/1988,8.49
06/06/1988,8.79
07/06/1988,8.82
08/06/1988,8.605
09/06/1988,8.86
10/06/1988,8.84
13/06/1988,8.77
14/06/1988,8.9
15/06/1988,9.2
16/06/1988,9.415
17/06/1988,9.715
20/06/1988,10.015
21/06/1988,10.465
22/06/1988,10.545
23/06/1988,10.325
24/06/1988,10.295
27/06/1988,10.586
28/06/1988,10.127
29/06/1988,9.514
30/06/1988,9.888
01/07/1988,9.915
05/07/1988,9.615
06/07/1988,9.865
07/07/1988,9.565
08/07/1988,9.22
11/07/1988,8.77
12/07/1988,8.845
13/07/1988,9.145
14/07/1988,9.595
15/07/1988,9.915
18/07/1988,9.465
19/07/1988,9.015
20/07/1988,8.565
21/07/1988,8.425
22/07/1988,8.305
25/07/1988,8.005
26/07/1988,7.564
27/07/1988,7.561
28/07/1988,7.457
29/07/1988,7.78
01/08/1988,8.235
02/08/1988,8.415
03/08/1988,8.405
04/08/1988,8.675
05/08/1988,8.825
08/08/1988,8.525
09/08/1988,8.6075
10/08/1988,8.6975
11/08/1988,8.58
12/08/1988,8.46
15/08/1988,8.76
16/08/1988,8.69
17/08/1988,8.84
18/08/1988,8.8325
19/08/1988,8.71
22/08/1988,8.41
23/08/1988,8.07
24/08/1988,8.315
25/08/1988,8.355
26/08/1988,8.342
29/08/1988,8.304
30/08/1988,8.5435
31/08/1988,8.649
01/09/1988,8.815
02/09/1988,8.86
06/09/1988,9.005
07/09/1988,8.97
08/09/1988,9.055
09/09/1988,8.915
12/09/1988,8.82
13/09/1988,8.89
14/09/1988,8.935
15/09/1988,8.855
16/09/1988,8.595
19/09/1988,8.31
20/09/1988,8.31
21/09/1988,8.375
22/09/1988,8.42
23/09/1988,8.325
26/09/1988,8.0625
27/09/1988,8.1
28/09/1988,8.125
29/09/1988,8.08
30/09/1988,8.13
03/10/1988,8.17
04/10/1988,8.29
05/10/1988,8.23
06/10/1988,8.1275
07/10/1988,7.9
10/10/1988,7.9175
11/10/1988,7.935
12/10/1988,7.9025
13/10/1988,8.12
14/10/1988,8.04
17/10/1988,8.1075
18/10/1988,8.055
19/10/1988,8.065
20/10/1988,7.845
21/10/1988,7.7475
24/10/1988,7.655
25/10/1988,7.615
26/10/1988,7.712
27/10/1988,7.654
28/10/1988,7.788
31/10/1988,7.867
01/11/1988,7.9025
02/11/1988,8.055
03/11/1988,8.0425
04/11/1988,8.04
07/11/1988,8.0125
08/11/1988,8.0925
09/11/1988,8.0825
10/11/1988,7.83
11/11/1988,7.725
14/11/1988,7.715
15/11/1988,7.58
16/11/1988,7.58
17/11/1988,7.34
18/11/1988,7.31
21/11/1988,7.4625
22/11/1988,7.5075
23/11/1988,7.5525
25/11/1988,7.6575
28/11/1988,7.495
29/11/1988,7.5375
30/11/1988,7.6375
01/12/1988,7.58
02/12/1988,7.6875
05/12/1988,7.5675
06/12/1988,7.7325
07/12/1988,7.68
08/12/1988,7.735
09/12/1988,7.735
12/12/1988,7.6925
13/12/1988,7.655
14/12/1988,7.7825
15/12/1988,7.755
16/12/1988,7.865
19/12/1988,7.935
20/12/1988,7.865
21/12/1988,7.955
22/12/1988,7.9225
23/12/1988,7.965
27/12/1988,7.9945
28/12/1988,7.958
29/12/1988,7.976
30/12/1988,8.1635
03/01/1989,8.145
04/01/1989,8.27
05/01/1989,8.2425
06/01/1989,8.295
09/01/1989,8.175
10/01/1989,8.15
11/01/1989,8.0975
12/01/1989,8.095
13/01/1989,8.1525
16/01/1989,7.8525
17/01/1989,7.7075
18/01/1989,7.71
19/01/1989,7.6125
20/01/1989,7.505
23/01/1989,7.555
24/01/1989,7.675
25/01/1989,7.4925
26/01/1989,7.6125
27/01/1989,7.54
30/01/1989,7.605
31/01/1989,7.7275
01/02/1989,7.675
02/02/1989,7.6425
03/02/1989,7.705
06/02/1989,7.5425
07/02/1989,7.575
08/02/1989,7.46
09/02/1989,7.46
10/02/1989,7.35
13/02/1989,7.24
14/02/1989,7.3525
15/02/1989,7.385
16/02/1989,7.2725
17/02/1989,7.46
21/02/1989,7.465
22/02/1989,7.56
23/02/1989,7.59
24/02/1989,7.641
27/02/1989,7.6325
28/02/1989,7.713
01/03/1989,7.61
02/03/1989,7.815
03/03/1989,7.785
06/03/1989,7.8325
07/03/1989,7.77
08/03/1989,7.665
09/03/1989,7.765
10/03/1989,7.69
13/03/1989,7.82
14/03/1989,7.815
15/03/1989,7.8
16/03/1989,7.8025
17/03/1989,7.835
20/03/1989,7.9025
21/03/1989,7.84
22/03/1989,7.92
23/03/1989,7.845
27/03/1989,7.685
28/03/1989,7.6275
29/03/1989,7.61
30/03/1989,7.37
31/03/1989,7.3825
03/04/1989,7.1
04/04/1989,7.1475
05/04/1989,7.15
06/04/1989,7.14
07/04/1989,7.1175
10/04/1989,7.19
11/04/1989,7.205
12/04/1989,7.275
13/04/1989,7.27
14/04/1989,7.33
17/04/1989,7.4725
18/04/1989,7.485
19/04/1989,7.45
20/04/1989,7.475
21/04/1989,7.6
24/04/1989,7.445
25/04/1989,7.3325
26/04/1989,7.411
27/04/1989,7.328
28/04/1989,7.281
01/05/1989,7.445
02/05/1989,7.41
03/05/1989,7.5225
04/05/1989,7.5175
05/05/1989,7.575
08/05/1989,7.5325
09/05/1989,7.5325
10/05/1989,7.485
11/05/1989,7.385
12/05/1989,7.425
15/05/1989,7.335
16/05/1989,7.15
17/05/1989,7.1275
18/05/1989,7.21
19/05/1989,7.21
22/05/1989,6.9325
23/05/1989,6.995
24/05/1989,6.9725
25/05/1989,7.015
26/05/1989,7.11
30/05/1989,7.17
31/05/1989,7.14
01/06/1989,7.08
02/06/1989,7.065
05/06/1989,7.055
06/06/1989,7.14
07/06/1989,7.11
08/06/1989,7.14
09/06/1989,7.025
12/06/1989,6.93
13/06/1989,7.01
14/06/1989,7.295
15/06/1989,7.34
16/06/1989,7.33
19/06/1989,7.485
20/06/1989,7.3625
21/06/1989,7.385
22/06/1989,7.235
23/06/1989,7.31
26/06/1989,7.31
27/06/1989,7.32
28/06/1989,7.1725
29/06/1989,7.0675
30/06/1989,7.138
03/07/1989,7.145
05/07/1989,7.445
06/07/1989,7.345
07/07/1989,7.32
10/07/1989,7.035
11/07/1989,6.905
12/07/1989,6.645
13/07/1989,6.82
14/07/1989,6.9025
17/07/1989,6.6225
18/07/1989,6.74
19/07/1989,6.875
20/07/1989,6.8125
21/07/1989,6.7375
24/07/1989,6.6175
25/07/1989,6.61
26/07/1989,6.5185
27/07/1989,6.474
28/07/1989,6.2215
31/07/1989,5.953
01/08/1989,5.8725
02/08/1989,5.8325
03/08/1989,5.6875
04/08/1989,5.8125
07/08/1989,5.855
08/08/1989,5.705
09/08/1989,5.765
10/08/1989,5.8025
11/08/1989,5.975
14/08/1989,5.77
15/08/1989,5.91
16/08/1989,5.805
17/08/1989,5.84
18/08/1989,5.84
21/08/1989,5.94
22/08/1989,6.03
23/08/1989,5.98
24/08/1989,5.9575
25/08/1989,5.795
28/08/1989,5.772
29/08/1989,5.8055
30/08/1989,5.7835
31/08/1989,5.876
01/09/1989,5.79
05/09/1989,5.765
06/09/1989,5.8175
07/09/1989,5.89
08/09/1989,5.945
11/09/1989,5.91
12/09/1989,5.855
13/09/1989,5.75
14/09/1989,5.7625
15/09/1989,5.765
18/09/1989,5.685
19/09/1989,5.685
20/09/1989,5.755
21/09/1989,5.8275
22/09/1989,5.7425
25/09/1989,5.725
26/09/1989,5.6625
27/09/1989,5.6525
28/09/1989,5.705
29/09/1989,5.68
02/10/1989,5.77
03/10/1989,5.7625
04/10/1989,5.765
05/10/1989,5.74
06/10/1989,5.675
09/10/1989,5.5675
10/10/1989,5.5225
11/10/1989,5.5225
12/10/1989,5.525
13/10/1989,5.4425
16/10/1989,5.47
17/10/1989,5.555
18/10/1989,5.5975
19/10/1989,5.6525
20/10/1989,5.635
23/10/1989,5.63
24/10/1989,5.6075
25/10/1989,5.66
26/10/1989,5.6915
27/10/1989,5.6725
30/10/1989,5.689
31/10/1989,5.695
01/11/1989,5.7625
02/11/1989,5.8125
03/11/1989,5.83
06/11/1989,5.7775
07/11/1989,5.7825
08/11/1989,5.7675
09/11/1989,5.8025
10/11/1989,5.88
13/11/1989,5.905
14/11/1989,5.9175
15/11/1989,5.915
16/11/1989,5.955
17/11/1989,5.9475
20/11/1989,5.845
21/11/1989,5.8575
22/11/1989,5.9125
24/11/1989,5.8675
27/11/1989,5.7625
28/11/1989,5.7975
29/11/1989,5.7925
30/11/1989,5.8275
01/12/1989,5.7625
04/12/1989,5.7225
05/12/1989,5.75
06/12/1989,5.7925
07/12/1989,5.755
08/12/1989,5.79
11/12/1989,5.79
12/12/1989,5.77
13/12/1989,5.805
14/12/1989,5.8225
15/12/1989,5.8325
18/12/1989,5.8075
19/12/1989,5.785
20/12/1989,5.7375
21/12/1989,5.745
22/12/1989,5.7225
26/12/1989,5.7135
27/12/1989,5.703
28/12/1989,5.7815
29/12/1989,5.794
02/01/1990,5.7575
03/01/1990,5.815
04/01/1990,5.765
05/01/1990,5.77
08/01/1990,5.835
09/01/1990,5.8275
10/01/1990,5.7975
11/01/1990,5.82
12/01/1990,5.7775
15/01/1990,5.7575
16/01/1990,5.68
17/01/1990,5.675
18/01/1990,5.7025
19/01/1990,5.655
22/01/1990,5.66
23/01/1990,5.6725
24/01/1990,5.66
25/01/1990,5.5825
26/01/1990,5.585
29/01/1990,5.635
30/01/1990,5.585
31/01/1990,5.61
01/02/1990,5.5975
02/02/1990,5.6025
05/02/1990,5.5825
06/02/1990,5.6275
07/02/1990,5.6775
08/02/1990,5.6475
09/02/1990,5.6675
12/02/1990,5.6525
13/02/1990,5.64
14/02/1990,5.6675
15/02/1990,5.71
